MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,B,TWD,EUR,79868975,40.57410-,1,1
800,B,TWD,EUR,79868974,40.58300-,1,1
800,G,TWD,EUR,79868982,40.03800-,1,1
800,G,TWD,EUR,79868981,40.23340-,1,1
800,G,TWD,EUR,79868978,40.21720-,1,1
800,G,TWD,EUR,79868977,40.14370-,1,1
800,G,TWD,EUR,79868975,40.54360-,1,1
800,G,TWD,EUR,79868974,40.55250-,1,1
800,B,AUD,EUR,79868982,1.41870-,1,1
800,B,AUD,EUR,79868981,1.41810-,1,1
800,B,AUD,EUR,79868978,1.41590-,1,1
800,B,AUD,EUR,79868977,1.41410-,1,1
800,B,AUD,EUR,79868975,1.43480-,1,1
800,B,AUD,EUR,79868974,1.43900-,1,1
800,G,AUD,EUR,79868982,1.41720-,1,1
800,G,AUD,EUR,79868981,1.41660-,1,1
800,G,AUD,EUR,79868978,1.41440-,1,1
800,G,AUD,EUR,79868977,1.41400-,1,1
800,G,AUD,EUR,79868975,1.43440-,1,1
800,G,AUD,EUR,79868974,1.43860-,1,1
800,B,SEK,EUR,79868981,8.76080-,1,1
800,B,SEK,EUR,79868978,8.79920-,1,1
800,B,SEK,EUR,79868977,8.76200-,1,1
800,B,SEK,EUR,79868975,8.77140-,1,1
800,B,SEK,EUR,79868974,8.74460-,1,1
800,G,SEK,EUR,79868981,8.75880-,1,1
800,G,SEK,EUR,79868978,8.79720-,1,1
800,G,SEK,EUR,79868977,8.75900-,1,1
800,G,SEK,EUR,79868975,8.76940-,1,1
800,G,SEK,EUR,79868974,8.74280-,1,1
800,B,SAR,EUR,79868981,5.13740-,1,1
800,B,SAR,EUR,79868978,5.13030-,1,1
800,B,SAR,EUR,79868977,5.12960-,1,1
800,B,SAR,EUR,79868975,5.17720-,1,1
800,B,SAR,EUR,79868974,5.17570-,1,1
800,G,SAR,EUR,79868981,5.13590-,1,1
800,G,SAR,EUR,79868978,5.12890-,1,1
800,G,SAR,EUR,79868977,5.12820-,1,1
800,G,SAR,EUR,79868975,5.17630-,1,1
800,G,SAR,EUR,79868974,5.17500-,1,1
800,G,PLN,EUR,79868982,4.17170-,1,1
800,B,PLN,EUR,79868982,4.17370-,1,1
800,G,PLN,EUR,79868981,4.17850-,1,1
800,B,PLN,EUR,79868981,4.18050-,1,1
800,G,PLN,EUR,79868978,4.18350-,1,1
800,B,PLN,EUR,79868978,4.18750-,1,1
800,G,PLN,EUR,79868977,4.17940-,1,1
800,B,PLN,EUR,79868977,4.18040-,1,1
800,G,PLN,EUR,79868975,4.18400-,1,1
800,B,PLN,EUR,79868975,4.18700-,1,1
800,G,PLN,EUR,79868974,4.18610-,1,1
800,B,PLN,EUR,79868974,4.18910-,1,1
800,B,NOK,EUR,79868981,8.09400-,1,1
800,B,NOK,EUR,79868978,8.10100-,1,1
800,B,NOK,EUR,79868977,8.13500-,1,1
800,B,NOK,EUR,79868975,8.13800-,1,1
800,B,NOK,EUR,79868974,8.15750-,1,1
800,G,NOK,EUR,79868982,8.10720-,1,1
800,G,NOK,EUR,79868981,8.09150-,1,1
800,G,NOK,EUR,79868978,8.09700-,1,1
800,G,NOK,EUR,79868977,8.13100-,1,1
800,G,NOK,EUR,79868975,8.13350-,1,1
800,G,NOK,EUR,79868974,8.15450-,1,1
800,B,HKD,EUR,79868982,0.84850-,1,1
800,B,HKD,EUR,79868981,0.84510-,1,1
800,B,HKD,EUR,79868978,0.84610-,1,1
800,B,HKD,EUR,79868977,0.84760-,1,1
800,B,HKD,EUR,79868975,0.85310-,1,1
800,B,HKD,EUR,79868974,0.85220-,1,1
800,G,HKD,EUR,79868982,0.84820-,1,1
800,G,HKD,EUR,79868981,0.84470-,1,1
800,G,HKD,EUR,79868978,0.84590-,1,1
800,G,HKD,EUR,79868977,0.84740-,1,1
800,G,HKD,EUR,79868975,0.85280-,1,1
800,G,HKD,EUR,79868974,0.85200-,1,1
800,B,AED,EUR,79868981,5.03140-,1,1
800,B,AED,EUR,79868978,5.02440-,1,1
800,B,AED,EUR,79868977,5.02370-,1,1
800,B,AED,EUR,79868975,5.07030-,1,1
800,B,AED,EUR,79868974,5.06920-,1,1
800,G,AED,EUR,79868981,5.03000-,1,1
800,G,AED,EUR,79868978,5.02310-,1,1
800,G,AED,EUR,79868977,5.02230-,1,1
800,G,AED,EUR,79868975,5.06930-,1,1
800,G,AED,EUR,79868974,5.06820-,1,1
800,B,CZK,EUR,79868982,25.71800-,1,1
800,B,CZK,EUR,79868981,25.77900-,1,1
800,B,CZK,EUR,79868978,25.79300-,1,1
800,B,CZK,EUR,79868977,25.75000-,1,1
800,B,CZK,EUR,79868975,25.81200-,1,1
800,B,CZK,EUR,79868974,25.77700-,1,1
800,G,CZK,EUR,79868982,25.68600-,1,1
800,G,CZK,EUR,79868981,25.74900-,1,1
800,G,CZK,EUR,79868978,25.77800-,1,1
800,G,CZK,EUR,79868977,25.74200-,1,1
800,G,CZK,EUR,79868975,25.78000-,1,1
800,G,CZK,EUR,79868974,25.73300-,1,1
800,G,DKK,EUR,79868982,7.45870-,1,1
800,B,DKK,EUR,79868982,7.45890-,1,1
800,G,DKK,EUR,79868981,7.45840-,1,1
800,B,DKK,EUR,79868981,7.45870-,1,1
800,G,DKK,EUR,79868978,7.45890-,1,1
800,B,DKK,EUR,79868978,7.45920-,1,1
800,G,DKK,EUR,79868977,7.45900-,1,1
800,B,DKK,EUR,79868977,7.45930-,1,1
800,G,DKK,EUR,79868975,7.45890-,1,1
800,B,DKK,EUR,79868975,7.45920-,1,1
800,G,DKK,EUR,79868974,7.45850-,1,1
800,B,MXN,EUR,79868982,17.47880-,1,1
800,B,MXN,EUR,79868981,17.60820-,1,1
800,B,MXN,EUR,79868978,17.77240-,1,1
800,B,MXN,EUR,79868977,17.70650-,1,1
800,B,MXN,EUR,79868975,17.97930-,1,1
800,B,MXN,EUR,79868974,17.91710-,1,1
800,G,MXN,EUR,79868982,17.46890-,1,1
800,G,MXN,EUR,79868981,17.58530-,1,1
800,G,MXN,EUR,79868978,17.76440-,1,1
800,G,MXN,EUR,79868977,17.69840-,1,1
800,G,MXN,EUR,79868975,17.97120-,1,1
800,G,MXN,EUR,79868974,17.90960-,1,1
800,B,USD,EUR,79868990,1.35200-,1,1
800,B,USD,EUR,79868989,1.35280-,1,1
800,B,USD,EUR,79868988,1.35690-,1,1
800,B,USD,EUR,79868985,1.35610-,1,1
800,B,USD,EUR,79868984,1.34890-,1,1
800,B,USD,EUR,79868983,1.35460-,1,1
800,G,USD,EUR,79868990,1.35190-,1,1
800,G,USD,EUR,79868989,1.35270-,1,1
800,G,USD,EUR,79868988,1.35680-,1,1
800,G,USD,EUR,79868985,1.35600-,1,1
800,G,USD,EUR,79868984,1.34870-,1,1
800,G,USD,EUR,79868983,1.35430-,1,1
800,G,JPY,EUR,79868990,*1.51000-,1,1
800,G,JPY,EUR,79868989,*2.35000-,1,1
800,B,JPY,EUR,79868989,*2.38000-,1,1
800,G,JPY,EUR,79868988,*3.32000-,1,1
800,B,JPY,EUR,79868988,*3.35000-,1,1
800,G,JPY,EUR,79868985,*3.20000-,1,1
800,B,JPY,EUR,79868985,*3.24000-,1,1
800,G,JPY,EUR,79868984,*3.00000-,1,1
800,B,JPY,EUR,79868984,*3.04000-,1,1
800,G,JPY,EUR,79868983,*3.15000-,1,1
800,B,JPY,EUR,79868983,*3.18000-,1,1
800,B,JPY,EUR,79868982,*3.57000-,1,1
800,B,GBP,EUR,79868989,0.84930-,1,1
800,B,GBP,EUR,79868988,0.84940-,1,1
800,B,GBP,EUR,79868985,0.84830-,1,1
800,B,GBP,EUR,79868984,0.84730-,1,1
800,B,GBP,EUR,79868983,0.84510-,1,1
800,G,GBP,EUR,79868989,0.84760-,1,1
800,G,GBP,EUR,79868988,0.84920-,1,1
800,G,GBP,EUR,79868985,0.84810-,1,1
800,G,GBP,EUR,79868984,0.84710-,1,1
800,G,GBP,EUR,79868983,0.84460-,1,1
800,B,CHF,EUR,79868990,1.22990-,1,1
800,B,CHF,EUR,79868989,1.23150-,1,1
800,B,CHF,EUR,79868988,1.23190-,1,1
800,B,CHF,EUR,79868985,1.23440-,1,1
800,B,CHF,EUR,79868984,1.23640-,1,1
800,B,CHF,EUR,79868983,1.23450-,1,1
800,G,CHF,EUR,79868990,1.22970-,1,1
800,G,CHF,EUR,79868989,1.23130-,1,1
800,G,CHF,EUR,79868988,1.23170-,1,1
800,G,CHF,EUR,79868985,1.23390-,1,1
800,G,CHF,EUR,79868984,1.23620-,1,1
800,G,CHF,EUR,79868983,1.23420-,1,1
800,B,ZAR,EUR,79868989,13.47490-,1,1
800,B,ZAR,EUR,79868988,13.42650-,1,1
800,B,ZAR,EUR,79868985,13.45580-,1,1
800,B,ZAR,EUR,79868984,13.41870-,1,1
800,B,ZAR,EUR,79868983,13.49500-,1,1
800,B,ZAR,EUR,79868982,13.40260-,1,1
800,G,ZAR,EUR,79868989,13.46820-,1,1
800,G,ZAR,EUR,79868988,13.41600-,1,1
800,G,ZAR,EUR,79868985,13.45490-,1,1
800,G,ZAR,EUR,79868984,13.41820-,1,1
800,G,ZAR,EUR,79868983,13.48730-,1,1
800,G,ZAR,EUR,79868982,13.39280-,1,1
800,B,CAD,EUR,79868990,1.40300-,1,1
800,B,CAD,EUR,79868989,1.40530-,1,1
800,B,CAD,EUR,79868988,1.41050-,1,1
800,B,CAD,EUR,79868985,1.40310-,1,1
800,B,CAD,EUR,79868984,1.39820-,1,1
800,B,CAD,EUR,79868983,1.40430-,1,1
800,G,CAD,EUR,79868989,1.40480-,1,1
800,G,CAD,EUR,79868988,1.41000-,1,1
800,G,CAD,EUR,79868985,1.40260-,1,1
800,G,CAD,EUR,79868984,1.39690-,1,1
800,G,CAD,EUR,79868983,1.40410-,1,1
800,G,NZD,EUR,79868989,1.63670-,1,1
800,B,NZD,EUR,79868989,1.63820-,1,1
800,G,NZD,EUR,79868988,1.62500-,1,1
800,B,NZD,EUR,79868988,1.62660-,1,1
800,G,NZD,EUR,79868985,1.61860-,1,1
800,B,NZD,EUR,79868985,1.62020-,1,1
800,G,NZD,EUR,79868984,1.60780-,1,1
800,B,NZD,EUR,79868984,1.60930-,1,1
800,G,NZD,EUR,79868983,1.60850-,1,1
800,B,NZD,EUR,79868983,1.60890-,1,1
800,B,TWD,EUR,79868989,39.75200-,1,1
800,B,TWD,EUR,79868988,39.79110-,1,1
800,B,TWD,EUR,79868985,39.84240-,1,1
800,B,TWD,EUR,79868984,39.62980-,1,1
800,B,TWD,EUR,79868983,39.83580-,1,1
800,G,TWD,EUR,79868989,39.73560-,1,1
800,G,TWD,EUR,79868988,39.77460-,1,1
800,G,TWD,EUR,79868985,39.80650-,1,1
800,G,TWD,EUR,79868984,39.59700-,1,1
800,G,TWD,EUR,79868983,39.80580-,1,1
800,B,AUD,EUR,79868990,1.42930-,1,1
800,B,AUD,EUR,79868989,1.43350-,1,1
800,B,AUD,EUR,79868988,1.43280-,1,1
800,B,AUD,EUR,79868985,1.43130-,1,1
800,B,AUD,EUR,79868984,1.41700-,1,1
800,B,AUD,EUR,79868983,1.42200-,1,1
800,G,AUD,EUR,79868990,1.42860-,1,1
800,G,AUD,EUR,79868989,1.43220-,1,1
800,G,AUD,EUR,79868988,1.43130-,1,1
800,G,AUD,EUR,79868985,1.43050-,1,1
800,G,AUD,EUR,79868984,1.41570-,1,1
800,G,AUD,EUR,79868983,1.42050-,1,1
800,B,SEK,EUR,79868990,8.73700-,1,1
800,B,SEK,EUR,79868989,8.81270-,1,1
800,B,SEK,EUR,79868988,8.78340-,1,1
800,B,SEK,EUR,79868985,8.79640-,1,1
800,B,SEK,EUR,79868984,8.76460-,1,1
800,B,SEK,EUR,79868983,8.81600-,1,1
800,B,SEK,EUR,79868982,8.78060-,1,1
800,G,SEK,EUR,79868989,8.81070-,1,1
800,G,SEK,EUR,79868988,8.77890-,1,1
800,G,SEK,EUR,79868985,8.79490-,1,1
800,G,SEK,EUR,79868984,8.76260-,1,1
800,G,SEK,EUR,79868983,8.81420-,1,1
800,G,SEK,EUR,79868982,8.77860-,1,1
800,B,SAR,EUR,79868990,5.07030-,1,1
800,B,SAR,EUR,79868989,5.07410-,1,1
800,B,SAR,EUR,79868988,5.08910-,1,1
800,B,SAR,EUR,79868985,5.08640-,1,1
800,B,SAR,EUR,79868984,5.05900-,1,1
800,B,SAR,EUR,79868983,5.08040-,1,1
800,B,SAR,EUR,79868982,5.10970-,1,1
800,G,SAR,EUR,79868989,5.07330-,1,1
800,G,SAR,EUR,79868988,5.08830-,1,1
800,G,SAR,EUR,79868985,5.08530-,1,1
800,G,SAR,EUR,79868984,5.05830-,1,1
800,G,SAR,EUR,79868983,5.07930-,1,1
800,G,SAR,EUR,79868982,5.10890-,1,1
800,G,PLN,EUR,79868990,4.19480-,1,1
800,G,PLN,EUR,79868989,4.19180-,1,1
800,B,PLN,EUR,79868989,4.19380-,1,1
800,G,PLN,EUR,79868988,4.18580-,1,1
800,B,PLN,EUR,79868988,4.18880-,1,1
800,G,PLN,EUR,79868985,4.18600-,1,1
800,B,PLN,EUR,79868985,4.18800-,1,1
800,G,PLN,EUR,79868984,4.17880-,1,1
800,B,PLN,EUR,79868984,4.18080-,1,1
800,G,PLN,EUR,79868983,4.17200-,1,1
800,B,PLN,EUR,79868983,4.17400-,1,1
800,B,NOK,EUR,79868989,8.18340-,1,1
800,B,NOK,EUR,79868988,8.14920-,1,1
800,B,NOK,EUR,79868985,8.13660-,1,1
800,B,NOK,EUR,79868984,8.11970-,1,1
800,B,NOK,EUR,79868983,8.15000-,1,1
800,B,NOK,EUR,79868982,8.10970-,1,1
800,G,NOK,EUR,79868990,8.10550-,1,1
800,G,NOK,EUR,79868989,8.18090-,1,1
800,G,NOK,EUR,79868988,8.14520-,1,1
800,G,NOK,EUR,79868985,8.13410-,1,1
800,G,NOK,EUR,79868984,8.11570-,1,1
800,G,NOK,EUR,79868983,8.14400-,1,1
800,B,HKD,EUR,79868989,0.84930-,1,1
800,B,HKD,EUR,79868988,0.84940-,1,1
800,B,HKD,EUR,79868985,0.84830-,1,1
800,B,HKD,EUR,79868984,0.84730-,1,1
800,B,HKD,EUR,79868983,0.84510-,1,1
800,G,HKD,EUR,79868989,0.84760-,1,1
800,G,HKD,EUR,79868988,0.84920-,1,1
800,G,HKD,EUR,79868985,0.84810-,1,1
800,G,HKD,EUR,79868984,0.84710-,1,1
800,G,HKD,EUR,79868983,0.84460-,1,1
800,B,AED,EUR,79868989,4.96920-,1,1
800,B,AED,EUR,79868988,4.98430-,1,1
800,B,AED,EUR,79868985,4.98150-,1,1
800,B,AED,EUR,79868984,4.95480-,1,1
800,B,AED,EUR,79868983,4.97560-,1,1
800,B,AED,EUR,79868982,5.00440-,1,1
800,G,AED,EUR,79868990,4.96490-,1,1
800,G,AED,EUR,79868989,4.96860-,1,1
800,G,AED,EUR,79868988,4.98310-,1,1
800,G,AED,EUR,79868985,4.98050-,1,1
800,G,AED,EUR,79868984,4.95390-,1,1
800,G,AED,EUR,79868983,4.97470-,1,1
800,G,AED,EUR,79868982,5.00350-,1,1
800,B,CZK,EUR,79868989,25.55700-,1,1
800,B,CZK,EUR,79868988,25.54100-,1,1
800,B,CZK,EUR,79868985,25.54800-,1,1
800,B,CZK,EUR,79868984,25.61300-,1,1
800,B,CZK,EUR,79868983,25.72300-,1,1
800,G,CZK,EUR,79868989,25.52500-,1,1
800,G,CZK,EUR,79868988,25.50900-,1,1
800,G,CZK,EUR,79868985,25.53800-,1,1
800,G,CZK,EUR,79868984,25.59300-,1,1
800,G,CZK,EUR,79868983,25.69300-,1,1
800,G,DKK,EUR,79868990,7.45930-,1,1
800,B,DKK,EUR,79868990,7.46010-,1,1
800,G,DKK,EUR,79868989,7.45930-,1,1
800,B,DKK,EUR,79868989,7.45960-,1,1
800,G,DKK,EUR,79868988,7.45900-,1,1
800,B,DKK,EUR,79868988,7.45960-,1,1
800,G,DKK,EUR,79868985,7.45890-,1,1
800,B,DKK,EUR,79868985,7.45920-,1,1
800,G,DKK,EUR,79868984,7.45860-,1,1
800,B,DKK,EUR,79868984,7.45890-,1,1
800,G,DKK,EUR,79868983,7.45820-,1,1
800,B,DKK,EUR,79868983,7.45970-,1,1
800,B,MXN,EUR,79868989,17.74490-,1,1
800,B,MXN,EUR,79868988,17.72270-,1,1
800,B,MXN,EUR,79868985,17.65210-,1,1
800,B,MXN,EUR,79868984,17.51200-,1,1
800,B,MXN,EUR,79868983,17.55530-,1,1
800,G,MXN,EUR,79868989,17.73770-,1,1
800,G,MXN,EUR,79868988,17.71210-,1,1
800,G,MXN,EUR,79868985,17.62490-,1,1
800,G,MXN,EUR,79868984,17.50450-,1,1
800,G,MXN,EUR,79868983,17.54840-,1,1
800,B,USD,EUR,79869069,1.35000-,1,1
800,B,USD,EUR,79868997,1.35210-,1,1
800,B,USD,EUR,79868996,1.36020-,1,1
800,B,USD,EUR,79868995,1.35980-,1,1
800,B,USD,EUR,79868991,1.35720-,1,1
800,G,USD,EUR,79869069,1.34990-,1,1
800,G,USD,EUR,79868997,1.35180-,1,1
800,G,USD,EUR,79868996,1.35980-,1,1
800,G,USD,EUR,79868995,1.35950-,1,1
800,G,USD,EUR,79868991,1.35700-,1,1
800,G,JPY,EUR,79869069,*1.99000-,1,1
800,B,JPY,EUR,79869069,*2.02000-,1,1
800,G,JPY,EUR,79868997,*1.61000-,1,1
800,B,JPY,EUR,79868997,*1.71000-,1,1
800,G,JPY,EUR,79868996,*2.84000-,1,1
800,B,JPY,EUR,79868996,*2.87000-,1,1
800,G,JPY,EUR,79868995,*2.12000-,1,1
800,B,JPY,EUR,79868995,*2.14000-,1,1
800,G,JPY,EUR,79868991,*1.75000-,1,1
800,B,JPY,EUR,79868991,*1.80000-,1,1
800,B,JPY,EUR,79868990,*1.54000-,1,1
800,B,GBP,EUR,79869069,0.83600-,1,1
800,B,GBP,EUR,79868997,0.83460-,1,1
800,B,GBP,EUR,79868996,0.83880-,1,1
800,B,GBP,EUR,79868995,0.84710-,1,1
800,B,GBP,EUR,79868991,0.84400-,1,1
800,B,GBP,EUR,79868990,0.84660-,1,1
800,G,GBP,EUR,79869069,0.83570-,1,1
800,G,GBP,EUR,79868997,0.83440-,1,1
800,G,GBP,EUR,79868996,0.83870-,1,1
800,G,GBP,EUR,79868995,0.84700-,1,1
800,G,GBP,EUR,79868991,0.84380-,1,1
800,G,GBP,EUR,79868990,0.84640-,1,1
800,B,CHF,EUR,79869069,1.22230-,1,1
800,B,CHF,EUR,79868997,1.22370-,1,1
800,B,CHF,EUR,79868996,1.22660-,1,1
800,B,CHF,EUR,79868995,1.22700-,1,1
800,B,CHF,EUR,79868991,1.22800-,1,1
800,G,CHF,EUR,79869069,1.22200-,1,1
800,G,CHF,EUR,79868997,1.22350-,1,1
800,G,CHF,EUR,79868996,1.22650-,1,1
800,G,CHF,EUR,79868995,1.22680-,1,1
800,G,CHF,EUR,79868991,1.22770-,1,1
800,B,ZAR,EUR,79869069,13.60880-,1,1
800,B,ZAR,EUR,79868997,13.71010-,1,1
800,B,ZAR,EUR,79868996,13.72240-,1,1
800,B,ZAR,EUR,79868995,13.60250-,1,1
800,B,ZAR,EUR,79868991,13.47960-,1,1
800,B,ZAR,EUR,79868990,13.48180-,1,1
800,G,ZAR,EUR,79869069,13.60820-,1,1
800,G,ZAR,EUR,79868997,13.68020-,1,1
800,G,ZAR,EUR,79868996,13.71430-,1,1
800,G,ZAR,EUR,79868995,13.59300-,1,1
800,G,ZAR,EUR,79868991,13.47940-,1,1
800,G,ZAR,EUR,79868990,13.47210-,1,1
800,B,CAD,EUR,79869069,1.39330-,1,1
800,B,CAD,EUR,79868997,1.39960-,1,1
800,B,CAD,EUR,79868996,1.40630-,1,1
800,B,CAD,EUR,79868995,1.40570-,1,1
800,B,CAD,EUR,79868991,1.40100-,1,1
800,G,CAD,EUR,79869069,1.39230-,1,1
800,G,CAD,EUR,79868997,1.39870-,1,1
800,G,CAD,EUR,79868996,1.40580-,1,1
800,G,CAD,EUR,79868995,1.40520-,1,1
800,G,CAD,EUR,79868991,1.40000-,1,1
800,G,CAD,EUR,79868990,1.40200-,1,1
800,G,NZD,EUR,79869069,1.63180-,1,1
800,B,NZD,EUR,79869069,1.63230-,1,1
800,G,NZD,EUR,79868997,1.64340-,1,1
800,B,NZD,EUR,79868997,1.64370-,1,1
800,G,NZD,EUR,79868996,1.64140-,1,1
800,B,NZD,EUR,79868996,1.64190-,1,1
800,G,NZD,EUR,79868995,1.63880-,1,1
800,B,NZD,EUR,79868995,1.64030-,1,1
800,G,NZD,EUR,79868991,1.63060-,1,1
800,B,NZD,EUR,79868991,1.63210-,1,1
800,G,NZD,EUR,79868990,1.62560-,1,1
800,B,NZD,EUR,79868990,1.62600-,1,1
800,B,TWD,EUR,79869069,39.92760-,1,1
800,B,TWD,EUR,79868997,39.87340-,1,1
800,B,TWD,EUR,79868996,39.97330-,1,1
800,B,TWD,EUR,79868995,39.92170-,1,1
800,B,TWD,EUR,79868991,39.87730-,1,1
800,B,TWD,EUR,79868990,39.76820-,1,1
800,G,TWD,EUR,79869069,39.89170-,1,1
800,G,TWD,EUR,79868997,39.84340-,1,1
800,G,TWD,EUR,79868996,39.94320-,1,1
800,G,TWD,EUR,79868995,39.90520-,1,1
800,G,TWD,EUR,79868991,39.84720-,1,1
800,G,TWD,EUR,79868990,39.73530-,1,1
800,B,AUD,EUR,79869072,1.45240-,1,1
800,B,AUD,EUR,79869069,1.44850-,1,1
800,B,AUD,EUR,79868997,1.44750-,1,1
800,B,AUD,EUR,79868996,1.44970-,1,1
800,B,AUD,EUR,79868995,1.44170-,1,1
800,B,AUD,EUR,79868991,1.43350-,1,1
800,G,AUD,EUR,79869069,1.44750-,1,1
800,G,AUD,EUR,79868997,1.44720-,1,1
800,G,AUD,EUR,79868996,1.44950-,1,1
800,G,AUD,EUR,79868995,1.44160-,1,1
800,G,AUD,EUR,79868991,1.43200-,1,1
800,B,SEK,EUR,79869069,8.66040-,1,1
800,B,SEK,EUR,79868997,8.64860-,1,1
800,B,SEK,EUR,79868996,8.63240-,1,1
800,B,SEK,EUR,79868995,8.65950-,1,1
800,B,SEK,EUR,79868991,8.70140-,1,1
800,G,SEK,EUR,79869069,8.65840-,1,1
800,G,SEK,EUR,79868997,8.64740-,1,1
800,G,SEK,EUR,79868996,8.62790-,1,1
800,G,SEK,EUR,79868995,8.65800-,1,1
800,G,SEK,EUR,79868991,8.69640-,1,1
800,G,SEK,EUR,79868990,8.73550-,1,1
800,B,SAR,EUR,79869069,5.06200-,1,1
800,B,SAR,EUR,79868997,5.07060-,1,1
800,B,SAR,EUR,79868996,5.10100-,1,1
800,B,SAR,EUR,79868995,5.09910-,1,1
800,B,SAR,EUR,79868991,5.08950-,1,1
800,G,SAR,EUR,79869069,5.06150-,1,1
800,G,SAR,EUR,79868997,5.07000-,1,1
800,G,SAR,EUR,79868996,5.10040-,1,1
800,G,SAR,EUR,79868995,5.09780-,1,1
800,G,SAR,EUR,79868991,5.08900-,1,1
800,G,SAR,EUR,79868990,5.06970-,1,1
800,G,PLN,EUR,79869069,4.21700-,1,1
800,B,PLN,EUR,79869069,4.21900-,1,1
800,G,PLN,EUR,79868997,4.22410-,1,1
800,B,PLN,EUR,79868997,4.22510-,1,1
800,G,PLN,EUR,79868996,4.20400-,1,1
800,B,PLN,EUR,79868996,4.20700-,1,1
800,G,PLN,EUR,79868995,4.20350-,1,1
800,B,PLN,EUR,79868995,4.20550-,1,1
800,G,PLN,EUR,79868991,4.19380-,1,1
800,B,PLN,EUR,79868991,4.19700-,1,1
800,B,PLN,EUR,79868990,4.19830-,1,1
800,B,NOK,EUR,79869069,8.11900-,1,1
800,B,NOK,EUR,79868997,8.14330-,1,1
800,B,NOK,EUR,79868996,8.12950-,1,1
800,B,NOK,EUR,79868995,8.12350-,1,1
800,B,NOK,EUR,79868991,8.08480-,1,1
800,B,NOK,EUR,79868990,8.10700-,1,1
800,G,NOK,EUR,79869069,8.11500-,1,1
800,G,NOK,EUR,79868997,8.14080-,1,1
800,G,NOK,EUR,79868996,8.12500-,1,1
800,G,NOK,EUR,79868995,8.12050-,1,1
800,G,NOK,EUR,79868991,8.08230-,1,1
800,B,HKD,EUR,79869069,0.83600-,1,1
800,B,HKD,EUR,79868997,0.83460-,1,1
800,B,HKD,EUR,79868996,0.83880-,1,1
800,B,HKD,EUR,79868995,0.84710-,1,1
800,B,HKD,EUR,79868991,0.84400-,1,1
800,B,HKD,EUR,79868990,0.84660-,1,1
800,G,HKD,EUR,79869072,0.83930-,1,1
800,G,HKD,EUR,79869069,0.83570-,1,1
800,G,HKD,EUR,79868997,0.83440-,1,1
800,G,HKD,EUR,79868996,0.83870-,1,1
800,G,HKD,EUR,79868995,0.84700-,1,1
800,G,HKD,EUR,79868991,0.84380-,1,1
800,G,HKD,EUR,79868990,0.84640-,1,1
800,B,AED,EUR,79869069,4.95780-,1,1
800,B,AED,EUR,79868997,4.96640-,1,1
800,B,AED,EUR,79868996,4.99620-,1,1
800,B,AED,EUR,79868995,4.99460-,1,1
800,B,AED,EUR,79868991,4.98480-,1,1
800,B,AED,EUR,79868990,4.96550-,1,1
800,G,AED,EUR,79869069,4.95730-,1,1
800,G,AED,EUR,79868997,4.96590-,1,1
800,G,AED,EUR,79868996,4.99560-,1,1
800,G,AED,EUR,79868995,4.99270-,1,1
800,G,AED,EUR,79868991,4.98430-,1,1
800,B,CZK,EUR,79869069,25.75100-,1,1
800,B,CZK,EUR,79868997,25.61000-,1,1
800,B,CZK,EUR,79868996,25.57800-,1,1
800,B,CZK,EUR,79868995,25.54200-,1,1
800,B,CZK,EUR,79868991,25.52200-,1,1
800,B,CZK,EUR,79868990,25.57500-,1,1
800,G,CZK,EUR,79869069,25.69400-,1,1
800,G,CZK,EUR,79868997,25.59500-,1,1
800,G,CZK,EUR,79868996,25.53500-,1,1
800,G,CZK,EUR,79868995,25.53200-,1,1
800,G,CZK,EUR,79868991,25.49000-,1,1
800,G,CZK,EUR,79868990,25.54300-,1,1
800,G,DKK,EUR,79869072,7.45690-,1,1
800,G,DKK,EUR,79869069,7.45770-,1,1
800,B,DKK,EUR,79869069,7.45800-,1,1
800,G,DKK,EUR,79868997,7.45820-,1,1
800,B,DKK,EUR,79868997,7.45870-,1,1
800,G,DKK,EUR,79868996,7.45950-,1,1
800,B,DKK,EUR,79868996,7.45980-,1,1
800,G,DKK,EUR,79868995,7.46000-,1,1
800,B,DKK,EUR,79868995,7.46030-,1,1
800,G,DKK,EUR,79868991,7.45980-,1,1
800,B,DKK,EUR,79868991,7.46010-,1,1
800,B,MXN,EUR,79869069,17.72470-,1,1
800,B,MXN,EUR,79868997,17.87610-,1,1
800,B,MXN,EUR,79868996,17.88960-,1,1
800,B,MXN,EUR,79868995,17.86420-,1,1
800,B,MXN,EUR,79868991,17.78470-,1,1
800,B,MXN,EUR,79868990,17.81050-,1,1
800,G,MXN,EUR,79869069,17.69170-,1,1
800,G,MXN,EUR,79868997,17.86300-,1,1
800,G,MXN,EUR,79868996,17.88240-,1,1
800,G,MXN,EUR,79868995,17.85090-,1,1
800,G,MXN,EUR,79868991,17.77580-,1,1
800,G,MXN,EUR,79868990,17.80250-,1,1
800,B,USD,EUR,79869079,1.35380-,1,1
800,B,USD,EUR,79869076,1.35140-,1,1
800,B,USD,EUR,79869075,1.34830-,1,1
800,B,USD,EUR,79869074,1.35100-,1,1
800,B,USD,EUR,79869073,1.35070-,1,1
800,B,USD,EUR,79869072,1.35070-,1,1
800,G,USD,EUR,79869079,1.35360-,1,1
800,G,USD,EUR,79869076,1.35130-,1,1
